Id,Id2,Geography,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78
1400000US36047088600,36047088600,"Census Tract 886, Kings County, New York",4318,382,4318,,21,26,0.5,0.6
1400000US36047088800,36047088800,"Census Tract 888, Kings County, New York",3945,452,3945,,70,96,1.8,2.5
1400000US36047089000,36047089000,"Census Tract 890, Kings County, New York",6703,759,6703,,196,97,2.9,1.5
1400000US36047089200,36047089200,"Census Tract 892, Kings County, New York",3746,497,3746,,92,68,2.5,1.9
1400000US36047089400,36047089400,"Census Tract 894, Kings County, New York",3930,423,3930,,236,208,6.0,5.1
1400000US36047089600,36047089600,"Census Tract 896, Kings County, New York",3095,399,3095,,46,40,1.5,1.3
1400000US36047089800,36047089800,"Census Tract 898, Kings County, New York",2040,267,2040,,120,150,5.9,7.4
1400000US36047090000,36047090000,"Census Tract 900, Kings County, New York",5593,385,5593,,242,117,4.3,2.1
1400000US36047090200,36047090200,"Census Tract 902, Kings County, New York",4113,499,4113,,233,218,5.7,5.2
1400000US36047090600,36047090600,"Census Tract 906, Kings County, New York",4367,359,4367,,372,186,8.5,4.2
1400000US36047090800,36047090800,"Census Tract 908, Kings County, New York",3717,958,3717,,258,181,6.9,5.1
1400000US36047091000,36047091000,"Census Tract 910, Kings County, New York",5881,667,5881,,704,385,12.0,5.9
1400000US36047091200,36047091200,"Census Tract 912, Kings County, New York",6187,632,6187,,481,348,7.8,5.4
1400000US36047091600,36047091600,"Census Tract 916, Kings County, New York",3826,470,3826,,101,98,2.6,2.6
1400000US36047091800,36047091800,"Census Tract 918, Kings County, New York",3027,327,3027,,359,187,11.9,6.3
1400000US36047092000,36047092000,"Census Tract 920, Kings County, New York",3184,330,3184,,86,59,2.7,1.9
1400000US36047092200,36047092200,"Census Tract 922, Kings County, New York",2817,369,2817,,188,125,6.7,4.8
1400000US36047092400,36047092400,"Census Tract 924, Kings County, New York",2940,457,2940,,24,30,0.8,1.0
1400000US36047092800,36047092800,"Census Tract 928, Kings County, New York",2646,268,2646,,11,12,0.4,0.4
1400000US36047093000,36047093000,"Census Tract 930, Kings County, New York",2545,278,2545,,15,21,0.6,0.8
1400000US36047093200,36047093200,"Census Tract 932, Kings County, New York",1371,210,1371,,29,27,2.1,2.0
1400000US36047093400,36047093400,"Census Tract 934, Kings County, New York",2586,238,2586,,77,46,3.0,1.8
1400000US36047093600,36047093600,"Census Tract 936, Kings County, New York",2050,276,2050,,8,11,0.4,0.6
1400000US36047093800,36047093800,"Census Tract 938, Kings County, New York",2229,252,2229,,54,57,2.4,2.6
1400000US36047094401,36047094401,"Census Tract 944.01, Kings County, New York",3765,348,3765,,52,57,1.4,1.5
1400000US36047094402,36047094402,"Census Tract 944.02, Kings County, New York",2798,305,2798,,367,189,13.1,7.0
1400000US36047094600,36047094600,"Census Tract 946, Kings County, New York",2087,391,2087,,232,206,11.1,9.7
1400000US36047095000,36047095000,"Census Tract 950, Kings County, New York",3233,350,3233,,41,39,1.3,1.2
1400000US36047095400,36047095400,"Census Tract 954, Kings County, New York",4490,442,4490,,111,71,2.5,1.5
1400000US36047095600,36047095600,"Census Tract 956, Kings County, New York",4879,537,4879,,343,176,7.0,3.7
1400000US36047095800,36047095800,"Census Tract 958, Kings County, New York",3409,361,3409,,170,117,5.0,3.4
1400000US36047096000,36047096000,"Census Tract 960, Kings County, New York",0,12,0,,0,12,,
1400000US36047096200,36047096200,"Census Tract 962, Kings County, New York",1657,230,1657,,132,63,8.0,3.9
1400000US36047096400,36047096400,"Census Tract 964, Kings County, New York",2519,443,2519,,207,97,8.2,4.4
1400000US36047096600,36047096600,"Census Tract 966, Kings County, New York",2412,259,2412,,264,176,10.9,7.1
1400000US36047096800,36047096800,"Census Tract 968, Kings County, New York",1663,252,1663,,276,155,16.6,9.2
1400000US36047097000,36047097000,"Census Tract 970, Kings County, New York",1789,234,1789,,321,128,17.9,7.8
1400000US36047097400,36047097400,"Census Tract 974, Kings County, New York",3301,500,3301,,311,126,9.4,3.2
1400000US36047098200,36047098200,"Census Tract 982, Kings County, New York",4038,325,4038,,357,212,8.8,5.1
1400000US36047098400,36047098400,"Census Tract 984, Kings County, New York",1943,326,1943,,58,59,3.0,3.1
1400000US36047098600,36047098600,"Census Tract 986, Kings County, New York",3337,392,3337,,114,74,3.4,2.2
1400000US36047098800,36047098800,"Census Tract 988, Kings County, New York",3243,428,3243,,417,238,12.9,7.0
1400000US36047099000,36047099000,"Census Tract 990, Kings County, New York",1479,284,1479,,56,40,3.8,2.9
1400000US36047099200,36047099200,"Census Tract 992, Kings County, New York",1672,195,1672,,159,96,9.5,5.6
1400000US36047099400,36047099400,"Census Tract 994, Kings County, New York",2061,220,2061,,119,102,5.8,5.0
1400000US36047099600,36047099600,"Census Tract 996, Kings County, New York",3762,525,3762,,135,80,3.6,2.3
1400000US36047099800,36047099800,"Census Tract 998, Kings County, New York",4154,547,4154,,200,154,4.8,3.7
1400000US36047100400,36047100400,"Census Tract 1004, Kings County, New York",2857,316,2857,,184,108,6.4,3.7
1400000US36047100600,36047100600,"Census Tract 1006, Kings County, New York",2686,336,2686,,153,75,5.7,3.0
1400000US36047100800,36047100800,"Census Tract 1008, Kings County, New York",2108,216,2108,,409,216,19.4,9.6
1400000US36047101000,36047101000,"Census Tract 1010, Kings County, New York",2453,391,2453,,142,86,5.8,3.6
1400000US36047101200,36047101200,"Census Tract 1012, Kings County, New York",2211,282,2211,,140,81,6.3,3.6
1400000US36047101400,36047101400,"Census Tract 1014, Kings County, New York",2235,244,2235,,102,50,4.6,2.3
1400000US36047101600,36047101600,"Census Tract 1016, Kings County, New York",1485,227,1485,,76,44,5.1,3.1
1400000US36047101800,36047101800,"Census Tract 1018, Kings County, New York",1569,227,1569,,63,49,4.0,3.1
1400000US36047102000,36047102000,"Census Tract 1020, Kings County, New York",2054,224,2054,,151,119,7.4,5.8
1400000US36047102200,36047102200,"Census Tract 1022, Kings County, New York",1943,251,1943,,181,71,9.3,3.9
1400000US36047102400,36047102400,"Census Tract 1024, Kings County, New York",1792,226,1792,,115,65,6.4,3.7
1400000US36047102600,36047102600,"Census Tract 1026, Kings County, New York",2961,416,2961,,155,101,5.2,3.5
1400000US36047102800,36047102800,"Census Tract 1028, Kings County, New York",1424,242,1424,,56,44,3.9,3.4
1400000US36047103400,36047103400,"Census Tract 1034, Kings County, New York",3672,388,3672,,908,269,24.7,7.2
1400000US36047105801,36047105801,"Census Tract 1058.01, Kings County, New York",6721,686,6721,,2467,730,36.7,10.6
1400000US36047105804,36047105804,"Census Tract 1058.04, Kings County, New York",6127,648,6127,,2280,498,37.2,9.2
1400000US36047107000,36047107000,"Census Tract 1070, Kings County, New York",751,275,751,,192,107,25.6,14.4
1400000US36047107800,36047107800,"Census Tract 1078, Kings County, New York",3866,382,3866,,157,91,4.1,2.3
1400000US36047109800,36047109800,"Census Tract 1098, Kings County, New York",2131,302,2131,,160,69,7.5,3.7
1400000US36047110400,36047110400,"Census Tract 1104, Kings County, New York",4941,589,4941,,147,83,3.0,1.7
1400000US36047110600,36047110600,"Census Tract 1106, Kings County, New York",4599,386,4599,,493,264,10.7,5.6
1400000US36047111000,36047111000,"Census Tract 1110, Kings County, New York",3362,320,3362,,295,145,8.8,4.5
1400000US36047111600,36047111600,"Census Tract 1116, Kings County, New York",3115,542,3115,,557,275,17.9,8.6
1400000US36047111800,36047111800,"Census Tract 1118, Kings County, New York",2805,426,2805,,536,311,19.1,10.4
1400000US36047112000,36047112000,"Census Tract 1120, Kings County, New York",3888,514,3888,,724,341,18.6,8.3
1400000US36047112200,36047112200,"Census Tract 1122, Kings County, New York",2975,387,2975,,216,202,7.3,6.7
1400000US36047112400,36047112400,"Census Tract 1124, Kings County, New York",3546,486,3546,,70,76,2.0,2.1
1400000US36047112600,36047112600,"Census Tract 1126, Kings County, New York",3667,530,3667,,430,306,11.7,7.9
1400000US36047112800,36047112800,"Census Tract 1128, Kings County, New York",3800,440,3800,,259,163,6.8,4.1
1400000US36047113000,36047113000,"Census Tract 1130, Kings County, New York",4456,480,4456,,328,205,7.4,4.6
1400000US36047113200,36047113200,"Census Tract 1132, Kings County, New York",2148,223,2148,,407,227,18.9,9.8
1400000US36047113400,36047113400,"Census Tract 1134, Kings County, New York",2984,315,2984,,537,266,18.0,8.7
1400000US36047114201,36047114201,"Census Tract 1142.01, Kings County, New York",1811,442,1811,,997,370,55.1,11.7
1400000US36047114202,36047114202,"Census Tract 1142.02, Kings County, New York",2123,308,2123,,532,277,25.1,11.8
1400000US36047114400,36047114400,"Census Tract 1144, Kings County, New York",2815,328,2815,,430,224,15.3,8.3
1400000US36047114600,36047114600,"Census Tract 1146, Kings County, New York",2660,417,2660,,815,335,30.6,10.0
1400000US36047115000,36047115000,"Census Tract 1150, Kings County, New York",2542,369,2542,,254,185,10.0,7.1
1400000US36047115200,36047115200,"Census Tract 1152, Kings County, New York",3026,401,3026,,370,199,12.2,6.6
1400000US36047115600,36047115600,"Census Tract 1156, Kings County, New York",4240,341,4240,,335,165,7.9,3.9
1400000US36047115800,36047115800,"Census Tract 1158, Kings County, New York",2821,410,2821,,744,395,26.4,12.5
1400000US36047116000,36047116000,"Census Tract 1160, Kings County, New York",2310,390,2310,,91,67,3.9,3.0
1400000US36047116200,36047116200,"Census Tract 1162, Kings County, New York",2070,258,2070,,76,61,3.7,3.0
1400000US36047116400,36047116400,"Census Tract 1164, Kings County, New York",3216,370,3216,,424,263,13.2,8.0
1400000US36047116600,36047116600,"Census Tract 1166, Kings County, New York",2961,424,2961,,666,268,22.5,8.5
1400000US36047116800,36047116800,"Census Tract 1168, Kings County, New York",1709,278,1709,,792,260,46.3,13.0
1400000US36047117000,36047117000,"Census Tract 1170, Kings County, New York",1904,359,1904,,397,252,20.9,13.3
1400000US36047117201,36047117201,"Census Tract 1172.01, Kings County, New York",2441,328,2441,,747,336,30.6,11.9
1400000US36047117202,36047117202,"Census Tract 1172.02, Kings County, New York",3473,479,3473,,1851,457,53.3,10.3
1400000US36047117400,36047117400,"Census Tract 1174, Kings County, New York",3837,577,3837,,2470,563,64.4,10.4
1400000US36047117601,36047117601,"Census Tract 1176.01, Kings County, New York",3137,449,3137,,2014,486,64.2,9.5
1400000US36047117602,36047117602,"Census Tract 1176.02, Kings County, New York",3013,533,3013,,1599,413,53.1,11.7
1400000US36047117800,36047117800,"Census Tract 1178, Kings County, New York",1300,237,1300,,439,293,33.8,19.8
1400000US36047118000,36047118000,"Census Tract 1180, Kings County, New York",0,12,0,,0,12,,
1400000US36047118201,36047118201,"Census Tract 1182.01, Kings County, New York",3057,353,3057,,1472,322,48.2,10.7
1400000US36047118202,36047118202,"Census Tract 1182.02, Kings County, New York",2785,346,2785,,1699,404,61.0,11.8
1400000US36047118400,36047118400,"Census Tract 1184, Kings County, New York",5229,581,5229,,2773,669,53.0,9.8
1400000US36047118600,36047118600,"Census Tract 1186, Kings County, New York",2982,367,2982,,1626,446,54.5,11.6
1400000US36047118800,36047118800,"Census Tract 1188, Kings County, New York",4263,649,4263,,1225,403,28.7,9.3
1400000US36047119000,36047119000,"Census Tract 1190, Kings County, New York",2325,226,2325,,1109,262,47.7,10.5
1400000US36047119200,36047119200,"Census Tract 1192, Kings County, New York",3552,487,3552,,1668,609,47.0,13.6
1400000US36047119400,36047119400,"Census Tract 1194, Kings County, New York",3853,581,3853,,826,423,21.4,10.0
1400000US36047119600,36047119600,"Census Tract 1196, Kings County, New York",5066,574,5066,,1027,358,20.3,6.3
1400000US36047119800,36047119800,"Census Tract 1198, Kings County, New York",3161,508,3161,,709,270,22.4,8.5
1400000US36047120000,36047120000,"Census Tract 1200, Kings County, New York",2112,326,2112,,585,174,27.7,7.7
1400000US36047120200,36047120200,"Census Tract 1202, Kings County, New York",2109,316,2109,,821,348,38.9,17.0
1400000US36047120800,36047120800,"Census Tract 1208, Kings County, New York",8486,665,8486,,1144,482,13.5,5.6
1400000US36047121000,36047121000,"Census Tract 1210, Kings County, New York",4224,563,4224,,1450,330,34.3,7.3
1400000US36047121400,36047121400,"Census Tract 1214, Kings County, New York",4202,378,4202,,1118,304,26.6,6.8
1400000US36047122000,36047122000,"Census Tract 1220, Kings County, New York",5408,537,5408,,551,336,10.2,6.0
1400000US36047123700,36047123700,"Census Tract 1237, Kings County, New York",6757,663,6757,,5889,640,87.2,5.6
1400000US36047150200,36047150200,"Census Tract 1502, Kings County, New York",2889,229,2889,,2141,272,74.1,8.7
1400000US36047152200,36047152200,"Census Tract 1522, Kings County, New York",3792,743,3792,,1853,341,48.9,11.0
1400000US36047990100,36047990100,"Census Tract 9901, Kings County, New York",0,12,0,,0,12,,
1400000US36059300100,36059300100,"Census Tract 3001, Nassau County, New York",5016,20,5016,,4741,146,94.5,2.8
1400000US36059300300,36059300300,"Census Tract 3003, Nassau County, New York",4136,270,4136,,3767,289,91.1,3.4
1400000US36059300400,36059300400,"Census Tract 3004, Nassau County, New York",5892,274,5892,,4984,331,84.6,5.3
1400000US36059300500,36059300500,"Census Tract 3005, Nassau County, New York",5394,256,5394,,4724,274,87.6,3.0
1400000US36059300600,36059300600,"Census Tract 3006, Nassau County, New York",6560,373,6560,,5024,501,76.6,4.9
1400000US36059300700,36059300700,"Census Tract 3007, Nassau County, New York",6157,162,6157,,5048,329,82.0,5.1
1400000US36059300800,36059300800,"Census Tract 3008, Nassau County, New York",3920,237,3920,,2464,360,62.9,8.5
1400000US36059300900,36059300900,"Census Tract 3009, Nassau County, New York",8059,23,8059,,5727,367,71.1,4.5
1400000US36059301000,36059301000,"Census Tract 3010, Nassau County, New York",5408,273,5408,,5057,274,93.5,2.3
1400000US36059301101,36059301101,"Census Tract 3011.01, Nassau County, New York",6584,19,6584,,4960,586,75.3,8.9
1400000US36059301102,36059301102,"Census Tract 3011.02, Nassau County, New York",4670,357,4670,,3990,395,85.4,4.9
1400000US36059301200,36059301200,"Census Tract 3012, Nassau County, New York",5837,461,5837,,5514,502,94.5,2.6
1400000US36059301300,36059301300,"Census Tract 3013, Nassau County, New York",4917,399,4917,,3537,406,71.9,7.4
1400000US36059301400,36059301400,"Census Tract 3014, Nassau County, New York",2045,100,2045,,1898,135,92.8,3.9
1400000US36059301500,36059301500,"Census Tract 3015, Nassau County, New York",3316,145,3316,,3039,155,91.6,2.1
1400000US36059301600,36059301600,"Census Tract 3016, Nassau County, New York",4700,23,4700,,4168,138,88.7,2.9
1400000US36059301700,36059301700,"Census Tract 3017, Nassau County, New York",2683,39,2683,,2567,72,95.7,2.7
1400000US36059301800,36059301800,"Census Tract 3018, Nassau County, New York",5275,626,5275,,3319,363,62.9,9.2
1400000US36059301900,36059301900,"Census Tract 3019, Nassau County, New York",3000,253,3000,,2721,283,90.7,4.0
1400000US36059302000,36059302000,"Census Tract 3020, Nassau County, New York",5080,240,5080,,4389,233,86.4,3.1
1400000US36059302101,36059302101,"Census Tract 3021.01, Nassau County, New York",4028,277,4028,,3662,288,90.9,2.5
1400000US36059302102,36059302102,"Census Tract 3021.02, Nassau County, New York",3402,271,3402,,2900,283,85.2,4.9
1400000US36059302200,36059302200,"Census Tract 3022, Nassau County, New York",4276,541,4276,,2517,486,58.9,7.3
1400000US36059302300,36059302300,"Census Tract 3023, Nassau County, New York",4352,294,4352,,2392,245,55.0,4.5
1400000US36059302400,36059302400,"Census Tract 3024, Nassau County, New York",5260,481,5260,,4019,412,76.4,11.3
1400000US36059302501,36059302501,"Census Tract 3025.01, Nassau County, New York",2635,227,2635,,1978,162,75.1,4.6
1400000US36059302502,36059302502,"Census Tract 3025.02, Nassau County, New York",2583,23,2583,,1950,150,75.5,5.7
1400000US36059302600,36059302600,"Census Tract 3026, Nassau County, New York",2445,244,2445,,1880,261,76.9,8.6
